RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
BEAS,1693,BEAS AT TALWARA H/W,PUNJAB,12,21,16.5,7.2,8.1,7.65,7.3,7.8,7.55,192,227,209.5,0.4,0.4,0.4,0.4,0.8,0.6000000000000001,70,180,125.0,110,360,235.0
BEAS,1694,BEAS U/S PATHANKOT,PUNJAB,12,23,17.5,6,7.8,6.9,7,7.6,7.3,214,301,257.5,0.4,1.1,0.75,0.7,1.6,1.15,84,210,147.0,210,400,305.0
BEAS,1695,BEAS D/S PATHANKOT,PUNJAB,11,22,16.5,7,7.8,7.4,7.1,7.6,7.35,270,312,291.0,0.8,1.4,1.1,1.2,2.2,1.7000000000000002,94,250,172.0,330,580,455.0
BEAS,1294,"BEAS AT 1KM.D/S OF EFFL.
DISH. POINT AT MUKERIAN",PUNJAB,10,22,16.0,5,6.4,5.7,7,7.5,7.25,296,372,334.0,2.2,3.8,3.0,1.4,2,1.7,170,270,220.0,430,790,610.0
BEAS,1011,"BEAS AT G.T.ROAD UNDER
BDG. NEAR KAPURTHALA",PUNJAB,11,21,16.0,7.3,7.8,7.55,7.2,7.6,7.4,198,288,243.0,0.7,1.3,1.0,0,2.4,1.2,110,180,145.0,260,430,345.0
BEAS,1696,BEAS U/S GOINDWAL,PUNJAB,12,23,17.5,7.2,7.6,7.4,7.2,7.8,7.5,234,284,259.0,0.7,1.6,1.15,1,2,1.5,110,210,160.0,220,610,415.0
BEAS,1012,"BEAS 100M D/S INDUST.
DISCH. GOINDWAL",PUNJAB,12,22,17.0,7.1,7.8,7.449999999999999,7,7.6,7.3,207,294,250.5,0.8,1.4,1.1,1.2,1.6,1.4,130,220,175.0,270,540,405.0
BEAS,1697,"BEAS AT HARIKE, PUNJAB",PUNJAB,12,23,17.5,7.4,7.8,7.6,7,7.7,7.35,224,282,253.0,0.6,1.4,1.0,1.3,1.8,1.55,110,180,145.0,220,360,290.0
BEAS,2603,BEAS AT D/S PANDOH DAM,HIMACHAL PRADESH,10,20,15.0,7.7,12.8,10.25,6.5,8.3,7.4,95,202,148.5,0.1,0.1,0.1,0,1.1,0.55,17,49,33.0,140,350,245.0
BEAS,2913,"EAST KALI BEIN FALLING
INTO RIVER BEAS",PUNJAB,13,24,18.5,1.8,2.5,2.15,6.8,7.1,6.949999999999999,646,703,674.5,4.3,9,6.65,2.3,3.2,2.75,170,460,315.0,430,1700,1065.0
SATLUJ,1867,"SATLUJ B/C WITH SPITI AT KHAB, DISTT.KINNAUR,",HIMACHAL PRADESH,9,12,10.5,9.5,10.1,9.8,7,8,7.5,153,499.0,326.0,0.1,,0.1,0,0.05,1,,,,,,
SATLUJ,2611,SATLUJ AT KHAB,HIMACHAL PRADESH,9,12,10.5,9.6,10.1,9.85,6.2,8.1,7.15,156,506.0,331.0,0.1,,0.1,0,0.05,0.8,,,,,,
SATLUJ,1086,SATLUJ U/S RAMPUR,HIMACHAL PRADESH,14,16,15.0,8.7,9.2,8.95,7,8,7.5,125,442.0,283.5,0.1,,0.1,0,0.05,2.6,,,,,,
SATLUJ,1087,SATLUJ D/S RAMPUR,HIMACHAL PRADESH,14,16,15.0,8.6,9.3,8.95,6.5,8,7.25,156,448.0,302.0,0.2,,0.2,0,0.1,0.9,,,,,,
SATLUJ,1013,SATLUJ U/S TATAPANI,HIMACHAL PRADESH,15,18,16.5,8.4,9.1,8.75,6,8.5,7.25,160,399.0,279.5,0.1,,0.1,0,0.05,0.9,,,,,,
SATLUJ,1014,SATLUJ U/S SLAPPER,HIMACHAL PRADESH,9.9,24,16.95,8,9.8,8.9,6.6,8.7,7.6499999999999995,182,496.0,339.0,0.1,,0.2,0,0.1,0.8,13,6.9,34,94,64.0,280
SATLUJ,1015,SATLUJ D/S SLAPPER,HIMACHAL PRADESH,9.9,22,15.95,8.5,9.7,9.1,7.1,8.5,7.8,178,402.0,290.0,0.1,,0.3,0,0.15,0.9,17,8.95,63,140,101.5,350
SATLUJ,1016,SATLUJ D/S BHAKHRA,HIMACHAL PRADESH,8,28,18.0,5.9,7.6,6.75,7.1,8.3,7.7,203,282.0,242.5,0.2,,0.4,0,0.2,0.9,6,3.45,20,210,115.0,540
SATLUJ,1389,SATLUJ AT NEPTHA ZAKHAI,HIMACHAL PRADESH,12,14,13.0,9.1,9.6,9.35,6.7,8.1,7.4,154,498.0,326.0,0.1,,0.2,0,0.1,1.1,,,,,,
SATLUJ,1017,"SATLUJ 100M U/S OF HEADWORKS, NANGAL",PUNJAB,16,25,20.5,7.9,8.5,8.2,7.3,8.1,7.699999999999999,202,281.0,241.5,,,,0.4,,0.8,40,20.4,200,110,155.0,450
SATLUJ,1018,"SATLUJ 100M D/S , NANGAL",PUNJAB,17,22,19.5,7.7,8.2,7.949999999999999,7.6,8,7.8,208,302.0,255.0,,,,0.4,,0.8,180,90.4,370,360,365.0,610
SATLUJ,1293,SATLUJ 1 KM. D/S OF ZENITH,PUNJAB,16,27,21.5,7.2,7.8,7.5,7.2,8.6,7.9,246,354.0,300.0,1.6,,2,1,1.5,2.2,110,56.1,450,430,440.0,1500
SATLUJ,1814,SATLUJ D/S KIRATPUR SAHIB,PUNJAB,15,27,21.0,7.5,8.4,7.95,7.7,8.3,8.0,213,312.0,262.5,0.6,,0.6,0.6,0.6,1.2,150,75.6,550,350,450.0,1100
SATLUJ,1019,SATLUJ U/S HEAD WORKS ROPAR,PUNJAB,16,27,21.5,7.8,7.9,7.85,7.3,8,7.65,232,302.0,267.0,1.4,,1.4,0.6,1.0,2,140,71.0,450,350,400.0,920
SATLUJ,1380,SATLUJ  D/S NFL,PUNJAB,15,24,19.5,7.6,8.2,7.8999999999999995,7.6,8.2,7.8999999999999995,228,312.0,270.0,1,,1,0.4,0.7,1.2,110,55.6,400,220,310.0,920
SATLUJ,1690,SATLUJ U/S BUDHA NALLAH (UPPER),PUNJAB,19,31,25.0,6.4,7.8,7.1,7.6,8.3,7.95,266,414.0,340.0,1.2,,1.3,0.6,0.95,1.6,180,90.8,680,560,620.0,1200
SATLUJ,1020,"SATLUJ 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,19,33,26.0,2.6,5.8,4.2,7.2,7.9,7.550000000000001,402,894.0,648.0,3.2,,43,1,22.0,4.4,9400,4702.2,21000,27000,24000.0,63000
SATLUJ,1021,"SATLUJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",PUNJAB,19,29,24.0,5.4,7.6,6.5,7.4,7.9,7.65,360,802.0,581.0,2.2,,21,0.8,10.9,2.6,180,91.3,17000,610,8805.0,40000
SATLUJ,1381,SATLUJ D/S EAST BEIN BASIN,PUNJAB,11,24,17.5,1,3.2,2.1,6.6,7.1,6.85,322,789.0,555.5,5.2,,14,2,8.0,3,460,231.5,2600,1100,1850.0,8400
SATLUJ,1691,SATLUJ U/S HUSSANIWALA - H/W FEROZEPUR,PUNJAB,14,28,21.0,7.2,7.8,7.5,7.2,7.9,7.550000000000001,211,305.0,258.0,1,,1,0.6,0.8,1.4,180,90.7,400,550,475.0,930
SATLUJ,1692,SATLUJD/S HUSSANIWALA-H/W FEROZEPUR,PUNJAB,14,27,20.5,7,7.8,7.4,7.3,8,7.65,244,304.0,274.0,1,,1,0.8,0.9,1.4,180,90.7,450,560,505.0,910
SATLUJ,2915,"SATLUJ, 100 MT. D/S OF PACL,
NANGAL",PUNJAB,15,24,19.5,7.6,8,7.8,7.5,8,7.75,240,371.0,305.5,,,,0.6,,0.8,120,60.4,400,280,340.0,1200
SATLUJ,1022,"SATLUJ AT BRIDGE HARIKE, AMRITSAR",PUNJAB,12,24,18.0,4.8,5.6,5.199999999999999,7,7.6,7.3,262,393.0,327.5,2.4,,3,1.8,2.4,2.6,170,86.3,370,430,400.0,830
GANGA,1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,5,5,5.0,9.2,9.2,9.2,7.6,7.6,7.6,,,,,,,0,0,0.0,,,,,,
GANGA,1484,"ALKANANDA B/C MANDAKINI
AT RUDRA PRAYAG",UTTARAKHAND,15,19,17.0,8.4,9.4,8.9,7.5,7.9,7.7,,,,1,1,1.0,0,0,0.0,,,,,,
GANGA,1485,"MANDAKINI B/C ALKALNADA
AT RUDRAPRAYAG",UTTARAKHAND,16,18,17.0,8.6,9.6,9.1,7.4,7.9,7.65,,,,1,1,1.0,0,0,0.0,,,,,,
GANGA,1486,"ALKANANDA A/C MANDAKINI
AT RUDRAPRAYAG",UTTARAKHAND,16,19,17.5,8.2,9,8.6,7.5,8.1,7.8,,,,1,1,1.0,0,0,0.0,,,,,,
GANGA,1487,"ALKANANDA B/C TO
BHAGIRATHI AT DEVPRAYAG",UTTARAKHAND,17,19,18.0,8.6,9.2,8.899999999999999,7.5,7.8,7.65,,,,1,1,1.0,0,0,0.0,,,,,,
GANGA,1488,"BHAGIRATHI B/C WITH
ALAKNANDA AT DEVPRAYAG",UTTARAKHAND,17,19,18.0,9,9.6,9.3,7.6,7.9,7.75,,,,1,1,1.0,0,0,0.0,1,,,,,
GANGA,1489,"ALKANANDA A/C WITH
BHAGIRATHI AT DEVPRAYAG",UTTARAKHAND,17,18,17.5,8.8,9.6,9.2,7.5,7.7,7.6,,,,1,1,1.0,0,0,0.0,,,,,,
GANGA,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,16,20,18.0,9.2,10.6,9.899999999999999,7.2,7.8,7.5,,,,1,1,1.0,0,0,0.0,,,,12,40,26.0
GANGA,2725,"GANGA  A/C OFSONG NEAR SATYANARAYAN TEMPLE D/S
RAIWALA",UTTARAKHAND,15,21,18.0,7.6,9.6,8.6,7.4,7.7,7.550000000000001,,,,1,1.4,1.2,0,0,0.0,,,,80,500,290.0
GANGA,2727,UPPER GANGA  D/S ROORKEE,UTTARAKHAND,15,20,17.5,8.6,10.6,9.6,7.5,7.8,7.65,,,,1,1.2,1.1,0,0,0.0,,,,80,220,150.0
GANGA,1061,GANGA D/S HARIDWAR,UTTARAKHAND,15,25,20.0,4,10.6,7.3,6.3,7.8,7.05,,,,1,6.4,3.7,0,0,0.0,,,,90,1600,845.0
GANGA,1062,"GANGA AT
GARHMUKTESHWAR",UTTAR PRADESH,16,26,21.0,7.1,9.65,8.375,7,7.6,7.3,129,246,187.5,1.6,3.5,2.55,0.2,0.5,0.35,370,710,540.0,900,1200,1050.0
GANGA,2488,GANGA U/S ANOOPSHAHAR,UTTAR PRADESH,18,21,19.5,7,9.4,8.2,7.1,7.5,7.3,138,254,196.0,1.8,3.1,2.45,0,0.5,0.25,210,450,330.0,550,700,625.0
GANGA,2489,GANGA D/S ANOOPSHAHAR,UTTAR PRADESH,18,23,20.5,7,9.4,8.2,7.3,7.6,7.449999999999999,115,252,183.5,1.4,3.2,2.3,0,0.5,0.25,140,430,285.0,410,650,530.0
GANGA,1145,"GANGA AT NARORA
(BULANDSAHAR)",UTTAR PRADESH,19,22,20.5,6.2,9,7.6,7,7.8,7.4,115,254,184.5,2.1,3.8,2.95,0,0.6,0.3,200,610,405.0,550,9000,4775.0
GANGA,2490,"GANGA AT KACHHLA GHAT,
ALIGARH",UTTAR PRADESH,20,21,20.5,6.4,7.9,7.15,7,7.5,7.25,114,255,184.5,2,3.4,2.7,0,0.6,0.3,150,410,280.0,450,700,575.0
GANGA,1063,"GANGA U/S KANNAUJ
(RAJGHAT)",UTTAR PRADESH,17,33,25.0,7.4,9.7,8.55,6.9,8.4,7.65,201,397,299.0,2.4,4.1,3.25,0.2,0.4,0.30000000000000004,1700,2700,2200.0,2600,5400,4000.0
GANGA,1066,GANGA D/S KANNAUJ,UTTAR PRADESH,17,33,25.0,7.5,9.4,8.45,7,8.3,7.65,202,492,347.0,2.8,4.7,3.75,0.2,0.5,0.35,2000,3900,2950.0,3500,33000,18250.0
GANGA,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,16,33,24.5,7,9.9,8.45,6.9,8.4,7.65,202,398,300.0,2.4,3.6,3.0,0.2,0.4,0.30000000000000004,2000,2800,2400.0,2700,5400,4050.0
GANGA,1067,"GANGA U/S KANPUR
(RANIGHAT)",UTTAR PRADESH,16,33,24.5,6.6,9.4,8.0,7,8.4,7.7,208,468,338.0,2.6,4.8,3.7,0.2,0.5,0.35,2200,3400,2800.0,3200,6300,4750.0
GANGA,1068,"GANGA D/S KANPUR (JAJMAU
PUMPING STATION)",UTTAR PRADESH,16,33,24.5,4.6,8.8,6.7,7.1,8.2,7.6499999999999995,227,819,523.0,4.1,8.8,6.45,0.2,0.4,0.30000000000000004,9100,58000,33550.0,34000,120000,77000.0
GANGA,1147,"GANGA AT DALMAU (RAI
BAREILLY)",UTTAR PRADESH,13,28,20.5,6.1,8.5,7.3,7.8,8,7.9,181,244,212.5,3.9,4.9,4.4,0.8,0.9,0.8500000000000001,4900,6100,5500.0,7900,8700,8300.0
GANGA,2498,"GANGA AT KALA KANKAR,
RAEBARELI",UTTAR PRADESH,17,28,22.5,6.3,8.7,7.5,7.8,8,7.9,179,239,209.0,3.8,4.8,4.3,0.8,0.9,0.8500000000000001,4700,5900,5300.0,7700,8500,8100.0
GANGA,1046,"GANGA AT ALLAHABAD
(RASOOLABAD)",UTTAR PRADESH,20.3,27.6,23.950000000000003,6.8,8.6,7.699999999999999,7.9,8.4,8.15,328,385,356.5,3.6,4.5,4.05,1,1.4,1.2,21000,26000,23500.0,32000,58000,45000.0
GANGA,2487,"GANGA AT KADAGHAT,
ALLAHABAD",UTTAR PRADESH,20.5,28,24.25,7,8.4,7.7,7.9,8.4,8.15,339,386,362.5,3.8,4.7,4.25,1.1,1.4,1.25,2700,27000,14850.0,33000,54000,43500.0
GANGA,1049,"GANGA AT ALLAHABAD D/S
(SANGAM),",UTTAR PRADESH,21,28,24.5,7.2,8.4,7.800000000000001,7.7,8.4,8.05,403,488,445.5,3.6,4.8,4.2,1.1,1.4,1.25,21000,33000,27000.0,34000,63000,48500.0
GANGA,2485,"GANGA U/S, VINDHYACHAL,
MIRZAPUR",UTTAR PRADESH,19,24,21.5,7.7,8.4,8.05,6.5,7.9,7.2,346,381,363.5,2.1,2.4,2.25,0,0.4,0.2,1000,1300,1150.0,2100,3200,2650.0
GANGA,2486,GANGA D/S MIRZAPUR,UTTAR PRADESH,19,23,21.0,7.9,8.5,8.2,6.6,7.9,7.25,366,395,380.5,2.3,2.7,2.5,0,0.5,0.25,1100,1700,1400.0,2400,3400,2900.0
GANGA,1070,"GANGA U/S VARANASI
(ASSIGHAT)",UTTAR PRADESH,21,31,26.0,7.4,9.8,8.600000000000001,7.4,8.5,7.95,320,496,408.0,2.8,3.5,3.15,0,0,0.0,1300,2300,1800.0,2200,3600,2900.0
GANGA,1071,"GANGA D/S VARANASI
(MALVIYA BRIDGE)",UTTAR PRADESH,21,31,26.0,6.4,8.6,7.5,7.3,8.6,7.949999999999999,338,544,441.0,4.2,6.8,5.5,0,0,0.0,22000,33000,27500.0,34000,63000,48500.0
GANGA,1073,"GANGA AT TRIGHAT
(GHAZIPUR)",UTTAR PRADESH,21,31,26.0,6.7,8.8,7.75,7.3,8.7,8.0,335,542,438.5,4.2,5.4,4.800000000000001,0,0,0.0,13000,31000,22000.0,23000,46000,34500.0
GANGA,1074,GANGA AT BUXAR,BIHAR,22,33,27.5,6,9,7.5,7.5,8.2,7.85,320,750,535.0,2.4,2.9,2.65,0,0,0.0,900,2600,1750.0,5000,5000,5000.0
GANGA,2551,"GANGA AT BUXAR,
RAMREKHAGHAT",BIHAR,22,32,27.0,5.5,8.8,7.15,7.4,8.3,7.8500000000000005,288,756,522.0,2.4,2.8,2.5999999999999996,0,0,0.0,1100,3000,2050.0,3000,9000,6000.0
GANGA,1077,"GANGA U/S KHURJI, PATNA",BIHAR,21,31,26.0,7.2,8.6,7.9,7.2,8.3,7.75,169,549,359.0,1.8,2.9,2.35,0,0,0.0,800,2600,1700.0,2200,5000,3600.0
GANGA,2564,"GANGA AT CONFLUENCE OF
SONE  DORIGANJ, CHAPRA",BIHAR,19,30,24.5,7,9.6,8.3,7.7,8.4,8.05,204,534,369.0,2,2.8,2.4,0,0,0.0,500,2100,1300.0,1100,4800,2950.0
GANGA,2552,"GANGA DARBHANGA GHAT AT
PATNA",BIHAR,16,30,23.0,6.5,8.6,7.55,7.4,8.3,7.8500000000000005,236,550,393.0,2.2,3,2.6,0,0,0.0,900,9000,4950.0,3000,24000,13500.0
GANGA,1079,"GANGA D/S PATNA  (GANGA
BRIDGE)",BIHAR,17,30,23.5,6.2,8.6,7.4,7.4,8.3,7.8500000000000005,220,571,395.5,2.3,2.8,2.55,0,0,0.0,900,9000,4950.0,2200,9000,5600.0
GANGA,2555,"GANGA AT PUNPUN, PATNA",BIHAR,18,30,24.0,6.5,8.3,7.4,7.2,8.3,7.75,220,925,572.5,2.5,2.8,2.65,0,0,0.0,1100,2300,1700.0,3000,5000,4000.0
GANGA,2553,GANGA AT FATUHA,BIHAR,18,32,25.0,6.8,8.4,7.6,7.2,8.2,7.699999999999999,221,574,397.5,2,2.8,2.4,0,0,0.0,900,2600,1750.0,3000,5000,4000.0
GANGA,1817,GANGA U/S MOKAMA,BIHAR,17,29,23.0,7.6,9.8,8.7,7.8,8.6,8.2,227,473,350.0,2,2.8,2.4,0,0,0.0,800,2200,1500.0,1700,5000,3350.0
GANGA,1815,GANGA D/S MOKAMA,BIHAR,17,29,23.0,7.5,9.6,8.55,7.7,8,7.85,234,469,351.5,2.1,2.7,2.4000000000000004,0,0,0.0,800,2200,1500.0,1700,5000,3350.0
GANGA,1818,GANGA AT MUNGER,BIHAR,16,29,22.5,6.9,9.7,8.3,7.6,7.9,7.75,254,519,386.5,2.2,2.8,2.5,0,0,0.0,900,3000,1950.0,1700,8000,4850.0
GANGA,2554,"GANGA AT SULTANGANJ,
BHAGALPUR",BIHAR,14.5,26,20.25,7.1,9.6,8.35,7.8,8.1,7.949999999999999,209,455,332.0,2.2,2.8,2.5,0,0,0.0,900,3000,1950.0,2200,9000,5600.0
GANGA,1819,GANGA AT BHAGALPUR,BIHAR,16,28,22.0,6.9,9.4,8.15,7.6,8.1,7.85,98,573,335.5,2.3,2.8,2.55,0,0,0.0,800,2600,1700.0,2200,5000,3600.0
GANGA,1816,GANGA AT KAHALGAON,BIHAR,14,28,21.0,7.2,9.6,8.4,7.8,8.1,7.949999999999999,236,536,386.0,2.4,2.8,2.5999999999999996,0,0,0.0,900,2600,1750.0,3000,5000,4000.0
GANGA,3113,"GANGA AT D/S BUXAR NEAR
GANGA BRIDGE",BIHAR,22,32,27.0,5.2,8.8,7.0,7.5,8.1,7.8,323,771,547.0,2.4,2.9,2.65,0,0,0.0,400,2600,1500.0,900,5000,2950.0
GANGA,3114,"GANGA NEAR DANAPUR (NEAR
PIPA PUL)",BIHAR,21,35,28.0,7.5,8.8,8.15,7.1,8.3,7.7,191,581,386.0,2,2.9,2.45,0,0,0.0,700,2200,1450.0,1700,8000,4850.0
GANGA,3115,GANGA  AT BARH,BIHAR,18,28,23.0,7.6,9.8,8.7,7.8,8.1,7.949999999999999,225,521,373.0,2,2.9,2.45,0,0,0.0,800,2700,1750.0,1300,5000,3150.0
GANGA,3116,"GANGA AT U/S MUNGER (NEAR
INTAKE WELL ON GANGA)",BIHAR,16,30,23.0,7.1,9.8,8.45,7.8,8.1,7.949999999999999,228,544,386.0,2,2.8,2.4,0,0,0.0,300,2100,1200.0,1300,5000,3150.0
GANGA,3117,GANGA AT U/S SULATANGANJ,BIHAR,14,29,21.5,7.1,9.6,8.35,7.7,8.1,7.9,229,525,377.0,2.3,2.9,2.5999999999999996,0,0,0.0,500,3000,1750.0,1100,9000,5050.0
GANGA,3118,GANGA AT U/S BHAGALPUR,BIHAR,14.5,26,20.25,7.1,9.6,8.35,7.8,8.1,7.949999999999999,209,455,332.0,2.2,2.8,2.5,0,0,0.0,800,2200,1500.0,1700,5000,3350.0
GANGA,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,19,34,26.5,6.5,8.6,7.55,7.4,8.3,7.8500000000000005,285,630,457.5,2.2,2.8,2.5,0,0,0.0,1100,2600,1850.0,3000,5000,4000.0
GANGA,3123,GANGA  AT BARAHIA,BIHAR,14,30,22.0,7.6,9.7,8.649999999999999,7.8,8.1,7.949999999999999,225,516,370.5,2,2.9,2.45,0,0,0.0,700,2200,1450.0,1700,5000,3350.0
GANGA,1059,GANGA AT RAJMAHAL,JHARKHAND,25,25,25.0,9,9,9.0,7.1,7.1,7.1,340,340,340.0,2.9,2.9,2.9,0,0,0.0,,,,,,
GANGA,1080,GANGA AT BAHARAMPORE,WEST BENGAL,19,31,25.0,5,9.1,7.05,7.6,8.3,7.95,204,376,290.0,1,5.3,3.15,0.1,1.8,0.9500000000000001,70000,220000,145000.0,90000,280000,185000.0
GANGA,2511,"NABADIP ON GANGA,GHOSHPARA NEAR
MONIPURGHAT",WEST BENGAL,18.5,34,26.25,4.7,9.4,7.050000000000001,7.3,8.5,7.9,172,378,275.0,1,3.8,2.4,0.2,0.8,0.5,70000,130000,100000.0,90000,170000,130000.0
GANGA,2506,"TRIBENI ON GANGA, NEAR
BURNING GHAT",WEST BENGAL,20,35,27.5,5.1,9.6,7.35,7.3,8.5,7.9,197,402,299.5,1.1,4.9,3.0,0.3,1,0.65,70000,170000,120000.0,90000,220000,155000.0
GANGA,1054,GANGA AT PALTA,WEST BENGAL,22,33,27.5,4.7,9.4,7.050000000000001,7.1,8.3,7.7,201,388,294.5,1.5,5.5,3.5,0.3,0.7,0.5,90000,220000,155000.0,110000,280000,195000.0
GANGA,1472,GANGA AT SERAMPORE,WEST BENGAL,19,34,26.5,4.6,8.9,6.75,7.1,8.3,7.7,208,406,307.0,2.3,6.3,4.3,0.3,1.7,1.0,70000,220000,145000.0,110000,280000,195000.0
GANGA,1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,22,35,28.5,3.8,8.2,6.0,7.6,8.2,7.8999999999999995,125,392,258.5,2.3,6.1,4.199999999999999,0.2,0.6,0.4,23000,240000,131500.0,50000,500000,275000.0
GANGA,1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,21,34,27.5,3.7,8.5,6.1,7.6,8.2,7.8999999999999995,208,391,299.5,1.7,9,5.35,0.2,0.5,0.35,13000,80000,46500.0,22000,240000,131000.0
GANGA,1470,GANGA AT GARDEN REACH,WEST BENGAL,22,36,29.0,3.1,8.6,5.85,7.6,8.3,7.95,198,411,304.5,1.5,9.7,5.6,0.2,0.5,0.35,17000,300000,158500.0,26000,500000,263000.0
GANGA,1052,GANGA AT ULUBERIA,WEST BENGAL,20,32,26.0,2.5,7.1,4.8,7.3,8.2,7.75,217,783.1,500.05,1,6.5,3.75,0.2,0.5,0.35,4000,110000,57000.0,11000,220000,115500.0
GANGA,1469,"GANGA AT DIAMOND
HARBOUR",WEST BENGAL,22,33,27.5,4.4,7.4,5.9,7.8,8.4,8.1,211,13370,6790.5,1.5,12,6.75,0.3,0.6,0.44999999999999996,4000,30000,17000.0,8000,50000,29000.0
YAMUNA,1492,YAMUNA AT YAMUNOTRI,UTTARAKHAND,6,6,6.0,8.8,8.8,8.8,7.5,7.5,7.5,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0
YAMUNA,1493,YAMUNA AT HANUMANCHATTI,UTTARAKHAND,8,8,8.0,8.6,8.6,8.6,7.6,7.6,7.6,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0
YAMUNA,1494,YAMUNA  U/S OF LAKHWAR DAM,UTTARAKHAND,19,19,19.0,8.6,8.6,8.6,8.2,8.2,8.2,,,,,,,0,0,0.0,,,,0,0,0.0
YAMUNA,1490,YAMUNA AT U/S DAK PATTHAR,UTTARAKHAND,17,20,18.5,8,8.8,8.4,7.6,7.9,7.75,,,,1,1,1.0,0,0,0.0,,,,30,60,45.0
YAMUNA,1553,YAMUNA U/S PAONTA SAHIB,HIMACHAL PRADESH,13,29,21.0,6.2,8.2,7.199999999999999,7.6,8.6,8.1,258,768,513.0,0,1,0.5,0.1,0.6,0.35,6,11,8.5,15,26,20.5
YAMUNA,1554,YAMUNA D/S PAONTA SAHIB,HIMACHAL PRADESH,14,29,21.5,6.2,8.2,7.199999999999999,7.6,8.6,8.1,334,550,442.0,0,2,1.0,0.1,0.6,0.35,9,14,11.5,21,31,26.0
YAMUNA,1117,YAMUNA AT HATHNIKUND,HARYANA,22,22,22.0,8.2,10.7,9.45,7.3,7.8,7.55,179,336,257.5,1,2,1.5,0,0,0.0,45,13000,6522.5,330,24000,12165.0
